time,triggeredvoltage_ch1,voltage_ch2,voltage_ch3,voltage_ch4
0.00374176,-0.28,1.0,0.0,-0.04
0.00374184,-0.28,1.0,0.0,0.0
0.00374192,-0.28,1.0,0.0,-0.04
0.003742,-0.32,1.0,0.0,0.0
0.00374208,-0.28,1.0,0.0,0.0
0.00374216,-0.28,1.0,0.0,-0.04
0.00374224,-0.28,1.0,-0.04,0.0
0.00374232,-0.28,1.04,0.0,0.0
0.0037424,-0.28,1.0,0.0,0.0
0.00374248,-0.28,1.0,0.0,0.0
0.00374256,-0.28,0.96,0.0,-0.04
0.00374264,-0.28,1.0,0.0,-0.04
0.00374272,-0.28,1.0,0.0,-0.04
0.0037428,-0.28,1.0,0.0,-0.04
0.00374288,-0.28,1.0,0.0,0.0
0.00374296,-0.28,1.0,0.0,0.0
0.00374304,-0.28,1.0,0.0,0.0
0.00374312,-0.28,1.0,0.0,-0.04
0.0037432,-0.28,1.0,0.0,0.0
0.00374328,-0.28,1.0,0.0,-0.04
0.00374336,-0.28,1.0,-0.04,0.0
0.00374344,-0.28,1.0,0.0,0.0
0.00374352,-0.28,1.0,0.0,0.0
0.0037436,-0.28,1.0,0.0,0.0
0.00374368,-0.28,1.04,0.0,0.0
0.00374376,-0.24,1.0,0.0,-0.04
0.00374384,-0.28,1.0,0.0,-0.04
0.00374392,-0.24,1.0,-0.04,-0.04
0.003744,-0.24,1.0,0.0,0.0
0.00374408,-0.28,1.0,0.0,-0.04
0.00374416,-0.24,1.0,0.0,0.0
0.00374424,-0.28,1.0,0.0,-0.04
0.00374432,-0.28,1.0,0.0,0.0
0.0037444,-0.28,1.0,-0.04,0.0
0.00374448,-0.24,1.0,-0.04,-0.04
0.00374456,-0.24,1.0,0.0,0.0
0.00374464,-0.24,1.0,-0.04,-0.04
0.00374472,-0.24,1.0,0.0,0.0
0.0037448,-0.24,1.0,-0.04,0.0
0.00374488,-0.28,1.0,-0.04,0.0
0.00374496,-0.28,1.04,0.0,0.0
0.00374504,-0.24,1.0,0.0,-0.04
0.00374512,-0.24,1.0,0.0,0.0
0.0037452,-0.24,1.0,0.0,-0.04
0.00374528,-0.28,1.0,0.0,-0.04
0.00374536,-0.24,1.0,0.0,-0.04
0.00374544,-0.28,1.0,0.0,0.0
0.00374552,-0.24,1.0,0.0,0.0
0.0037456,-0.24,1.0,0.0,0.0
0.00374568,-0.24,1.0,-0.04,0.0
0.00374576,-0.24,1.0,0.0,0.0
0.00374584,-0.24,1.0,0.0,0.0
0.00374592,-0.24,1.0,0.0,0.0
0.003746,-0.24,1.0,0.0,-0.04
0.00374608,-0.24,1.0,0.0,0.0
0.00374616,-0.24,1.0,0.0,-0.04
0.00374624,-0.24,1.0,-0.04,0.0
0.00374632,-0.24,1.0,0.0,-0.04
0.0037464,-0.24,1.0,0.0,0.0
0.00374648,-0.24,1.0,0.0,0.0
0.00374656,-0.24,1.0,0.0,0.0
0.00374664,-0.24,1.0,0.0,0.0
0.00374672,-0.24,1.0,-0.04,0.0
0.0037468,-0.24,1.0,0.0,-0.04
0.00374688,-0.24,1.0,0.0,0.0
0.00374696,-0.24,1.0,0.0,0.0
0.00374704,-0.24,1.0,0.0,0.0
0.00374712,-0.24,1.0,0.0,0.0
0.0037472,-0.24,1.0,0.0,-0.04
0.00374728,-0.24,1.0,-0.04,-0.04
0.00374736,-0.24,1.0,0.0,-0.04
0.00374744,-0.24,1.04,0.0,-0.04
0.00374752,-0.24,1.0,0.0,0.0
0.0037476,-0.24,1.0,-0.04,0.0
0.00374768,-0.24,1.0,0.0,-0.04
0.00374776,-0.24,1.0,-0.04,-0.04
0.00374784,-0.24,1.0,0.0,-0.04
0.00374792,-0.24,1.0,-0.04,0.0
0.003748,-0.24,1.0,0.0,0.0
0.00374808,-0.24,1.0,0.0,-0.04
0.00374816,-0.24,1.0,0.0,0.0
0.00374824,-0.2,1.0,-0.04,-0.04
0.00374832,-0.24,1.0,0.0,-0.04
0.0037484,-0.2,1.0,0.0,0.0
0.00374848,-0.2,1.0,0.0,0.0
0.00374856,-0.2,1.0,0.0,-0.04
0.00374864,-0.24,1.0,0.0,0.0
0.00374872,-0.24,1.0,-0.04,0.0
0.0037488,-0.2,1.0,-0.04,0.0
0.00374888,-0.2,1.04,0.0,-0.04
0.00374896,-0.2,1.0,0.0,-0.04
0.00374904,-0.2,1.0,-0.04,0.0
0.00374912,-0.24,1.0,0.0,0.0
0.0037492,-0.2,1.0,0.0,0.0
0.00374928,-0.2,1.0,-0.04,-0.04
0.00374936,-0.2,1.0,-0.04,0.0
0.00374944,-0.24,1.0,0.0,0.0
0.00374952,-0.2,1.0,0.0,0.0
0.0037496,-0.2,1.0,0.0,-0.04
0.00374968,-0.2,1.0,0.0,0.0
0.00374976,-0.2,1.0,0.0,0.0
0.00374984,-0.2,1.0,-0.04,0.0
0.00374992,-0.2,1.0,0.0,-0.04
0.00375,-0.2,1.0,0.0,-0.04
0.00375008,-0.2,1.0,0.0,0.0
0.00375016,-0.2,1.0,-0.04,-0.04
0.00375024,-0.2,1.0,0.0,-0.04
0.00375032,-0.2,1.0,0.0,0.0
0.0037504,-0.2,1.0,-0.04,0.0
0.00375048,-0.2,1.0,0.0,0.0
0.00375056,-0.2,1.0,0.0,0.0
0.00375064,-0.24,1.0,0.0,0.0
0.00375072,-0.2,1.0,0.0,-0.04
0.0037508,-0.2,1.0,-0.04,0.0
0.00375088,-0.2,1.0,0.0,0.0
0.00375096,-0.2,1.0,0.0,0.0
0.00375104,-0.2,1.0,0.0,0.0
0.00375112,-0.2,1.0,-0.04,0.0
0.0037512,-0.2,1.0,0.0,0.0
0.00375128,-0.2,1.0,-0.04,-0.04
0.00375136,-0.2,1.0,0.0,0.0
0.00375144,-0.2,1.0,0.0,0.0
0.00375152,-0.2,1.0,0.0,0.0
0.0037516,-0.2,1.0,0.0,0.0
0.00375168,-0.2,1.0,0.0,-0.04
0.00375176,-0.2,1.0,0.0,0.0
0.00375184,-0.16,1.0,-0.04,0.0
0.00375192,-0.2,1.0,0.0,0.0
0.003752,-0.2,1.0,0.0,0.0
0.00375208,-0.2,1.0,0.0,0.0
0.00375216,-0.2,1.0,0.0,0.0
0.00375224,-0.2,1.0,-0.04,0.0
0.00375232,-0.2,1.0,0.0,0.0
0.0037524,-0.2,1.0,0.0,0.0
0.00375248,-0.2,1.0,-0.04,0.0
0.00375256,-0.2,1.0,0.0,-0.04
0.00375264,-0.2,1.0,0.0,-0.04
0.00375272,-0.2,1.0,0.0,0.0
0.0037528,-0.16,1.0,0.0,0.0
0.00375288,-0.16,1.0,-0.04,0.0
0.00375296,-0.16,1.0,-0.04,0.0
0.00375304,-0.16,1.0,0.0,0.0
0.00375312,-0.2,1.0,0.0,0.0
0.0037532,-0.2,1.0,0.0,0.0
0.00375328,-0.16,1.0,0.0,0.0
0.00375336,-0.16,1.0,0.0,-0.04
0.00375344,-0.16,1.0,0.0,0.0
0.00375352,-0.16,1.0,-0.04,0.0
0.0037536,-0.16,1.0,0.0,-0.04
0.00375368,-0.2,1.0,0.0,-0.04
0.00375376,-0.16,1.0,-0.04,0.0
0.00375384,-0.16,1.0,-0.04,0.0
0.00375392,-0.16,1.0,0.0,0.0
0.003754,-0.16,1.0,-0.04,0.0
0.00375408,-0.16,1.0,0.0,-0.04
0.00375416,-0.16,1.0,0.0,-0.04
0.00375424,-0.2,1.04,0.0,0.0
0.00375432,-0.16,1.0,0.0,0.0
0.0037544,-0.16,1.0,-0.04,0.0
0.00375448,-0.16,1.0,0.0,-0.04
0.00375456,-0.16,1.0,0.0,0.0
0.00375464,-0.16,1.0,0.0,0.0
0.00375472,-0.16,1.0,-0.04,0.0
0.0037548,-0.16,1.04,0.0,0.0
0.00375488,-0.16,1.0,-0.04,-0.04
0.00375496,-0.16,1.04,0.0,-0.04
0.00375504,-0.16,1.0,0.0,-0.04
0.00375512,-0.16,1.0,0.0,0.0
0.0037552,-0.16,1.0,0.0,-0.04
0.00375528,-0.16,1.04,0.0,0.0
0.00375536,-0.2,1.0,0.0,0.0
0.00375544,-0.16,1.0,-0.04,0.0
0.00375552,-0.16,1.0,0.0,0.0
0.0037556,-0.16,1.04,0.0,0.0
0.00375568,-0.16,1.0,0.0,-0.04
0.00375576,-0.16,1.0,0.0,-0.04
0.00375584,-0.16,1.0,-0.04,0.0
0.00375592,-0.16,1.0,0.0,0.0
0.003756,-0.16,1.04,0.0,0.0
0.00375608,-0.16,1.0,0.0,-0.04
0.00375616,-0.16,1.0,0.0,0.0
0.00375624,-0.16,1.0,0.0,-0.04
0.00375632,-0.16,1.0,-0.04,-0.04
0.0037564,-0.16,1.0,-0.04,0.0
0.00375648,-0.16,1.0,0.0,-0.04
0.00375656,-0.16,1.0,-0.04,-0.04
0.00375664,-0.16,1.0,-0.04,-0.04
0.00375672,-0.16,1.0,0.0,-0.04
0.0037568,-0.16,1.0,0.0,0.0
0.00375688,-0.16,1.0,0.0,-0.04
0.00375696,-0.16,1.0,0.0,-0.04
0.00375704,-0.16,1.0,0.0,-0.04
0.00375712,-0.16,1.0,0.0,-0.04
0.0037572,-0.16,1.0,-0.04,0.0
0.00375728,-0.16,1.0,0.0,-0.04
0.00375736,-0.16,1.0,0.0,0.0
0.00375744,-0.16,1.0,-0.04,0.0
0.00375752,-0.12,1.0,-0.04,-0.04
0.0037576,-0.16,1.0,-0.04,-0.04
0.00375768,-0.16,1.0,0.0,0.0
0.00375776,-0.16,1.0,0.0,-0.04
0.00375784,-0.12,1.0,0.0,-0.04
0.00375792,-0.12,1.0,-0.04,0.0
0.003758,-0.16,1.0,0.0,0.0
0.00375808,-0.12,1.04,0.0,-0.04
0.00375816,-0.12,1.0,0.0,-0.04
0.00375824,-0.16,1.0,0.0,0.0
0.00375832,-0.12,1.0,0.0,-0.04
0.0037584,-0.16,1.0,0.0,0.0
0.00375848,-0.12,1.0,0.0,-0.04
0.00375856,-0.12,1.0,-0.04,0.0
0.00375864,-0.12,1.0,0.0,0.0
0.00375872,-0.12,1.0,0.0,0.0
0.0037588,-0.12,1.0,0.0,0.0
0.00375888,-0.12,1.0,0.0,0.0
0.00375896,-0.12,1.0,0.0,-0.04
0.00375904,-0.16,1.0,0.0,-0.04
0.00375912,-0.12,1.04,0.0,-0.04
0.0037592,-0.12,1.0,0.0,-0.04
0.00375928,-0.12,1.0,0.0,0.0
0.00375936,-0.12,1.0,0.0,0.0
0.00375944,-0.12,1.0,0.0,0.0
0.00375952,-0.16,1.0,0.0,0.0
0.0037596,-0.16,1.0,-0.04,0.0
0.00375968,-0.12,1.0,-0.04,0.0
0.00375976,-0.12,1.0,0.0,0.0
0.00375984,-0.12,1.0,0.0,0.0
0.00375992,-0.16,1.0,0.0,0.0
0.00376,-0.12,1.0,0.0,-0.04
0.00376008,-0.12,1.0,0.0,0.0
0.00376016,-0.12,1.0,0.0,0.0
0.00376024,-0.12,1.0,-0.04,-0.04
0.00376032,-0.12,1.0,-0.04,-0.04
0.0037604,-0.12,1.0,-0.04,-0.04
0.00376048,-0.12,1.0,-0.04,-0.04
0.00376056,-0.12,1.0,0.0,0.0
0.00376064,-0.12,1.0,0.0,-0.04
0.00376072,-0.12,1.0,-0.04,-0.04
0.0037608,-0.12,1.0,0.0,0.0
0.00376088,-0.12,1.0,0.0,0.0
0.00376096,-0.12,1.0,0.0,0.0
0.00376104,-0.12,1.0,0.0,-0.04
0.00376112,-0.12,1.04,0.0,-0.04
0.0037612,-0.12,1.0,0.0,0.0
0.00376128,-0.12,1.0,0.0,0.0
0.00376136,-0.12,1.0,-0.04,0.0
0.00376144,-0.12,1.0,-0.04,-0.04
0.00376152,-0.12,1.0,0.0,-0.04
0.0037616,-0.12,1.0,0.0,0.0
0.00376168,-0.12,1.0,0.0,-0.04
0.00376176,-0.12,1.0,0.0,-0.04
0.00376184,-0.12,1.0,0.0,0.0
0.00376192,-0.12,1.0,-0.04,0.0
0.003762,-0.12,1.0,0.0,-0.04
0.00376208,-0.12,1.0,0.0,0.0
0.00376216,-0.12,1.0,0.0,0.0
0.00376224,-0.12,1.0,0.0,0.0
0.00376232,-0.12,1.0,0.0,0.0
0.0037624,-0.12,1.0,0.0,-0.04
0.00376248,-0.12,1.0,0.0,-0.04
0.00376256,-0.12,1.0,0.0,0.0
0.00376264,-0.12,1.0,0.0,0.0
0.00376272,-0.12,1.0,-0.04,0.0
0.0037628,-0.08,1.0,0.0,0.0
0.00376288,-0.12,1.0,0.0,0.0
0.00376296,-0.08,1.04,0.0,-0.04
0.00376304,-0.08,1.0,0.0,0.0
0.00376312,-0.12,1.0,0.0,0.0
0.0037632,-0.08,1.04,0.0,0.0
0.00376328,-0.08,1.0,0.0,0.0
0.00376336,-0.08,1.0,0.0,0.0
0.00376344,-0.08,1.0,0.0,0.0
0.00376352,-0.08,1.0,0.0,0.0
0.0037636,-0.08,1.0,0.0,0.0
0.00376368,-0.12,1.0,0.0,0.0
0.00376376,-0.08,1.0,0.0,0.0
0.00376384,-0.08,1.0,0.0,0.0
0.00376392,-0.08,1.0,0.0,-0.04
0.003764,-0.08,1.0,0.0,0.0
0.00376408,-0.08,1.0,0.0,-0.04
0.00376416,-0.08,1.0,-0.04,0.0
0.00376424,-0.08,1.0,0.0,-0.04
0.00376432,-0.08,1.0,0.0,0.0
0.0037644,-0.08,1.0,0.0,0.0
0.00376448,-0.08,1.0,0.0,-0.04
0.00376456,-0.08,1.0,0.0,0.0
0.00376464,-0.08,1.04,0.0,-0.04
0.00376472,-0.08,1.0,0.0,0.0
0.0037648,-0.08,1.04,0.0,0.0
0.00376488,-0.08,1.0,0.0,0.0
0.00376496,-0.08,1.0,0.0,-0.04
0.00376504,-0.08,1.0,0.0,0.0
0.00376512,-0.08,1.0,0.0,0.0
0.0037652,-0.08,1.04,0.0,0.0
0.00376528,-0.08,1.0,0.0,0.0
0.00376536,-0.08,1.0,0.0,-0.04
0.00376544,-0.08,1.0,0.0,0.0
0.00376552,-0.08,1.0,-0.04,0.0
0.0037656,-0.08,1.0,0.0,0.0
0.00376568,-0.08,1.0,0.0,0.0
0.00376576,-0.04,1.04,0.0,0.0
0.00376584,-0.08,1.0,0.0,-0.04
0.00376592,-0.08,1.04,0.0,0.0
0.003766,-0.08,1.0,0.0,0.0
0.00376608,-0.08,1.0,-0.04,-0.04
0.00376616,-0.04,1.0,0.0,0.0
0.00376624,-0.08,1.0,0.0,0.0
0.00376632,-0.08,1.0,0.0,0.0
0.0037664,-0.04,1.04,0.0,-0.04
0.00376648,-0.08,1.0,0.0,-0.04
0.00376656,-0.08,1.04,0.0,0.0
0.00376664,-0.08,1.0,0.0,-0.04
0.00376672,-0.08,1.0,0.0,0.0
0.0037668,-0.08,1.0,-0.04,0.0
0.00376688,-0.08,1.0,0.0,-0.04
0.00376696,-0.04,1.04,0.0,0.0
0.00376704,-0.04,1.04,0.0,0.0
0.00376712,-0.04,1.0,0.0,0.0
0.0037672,-0.04,1.0,-0.04,-0.04
0.00376728,-0.04,1.0,0.0,-0.04
0.00376736,-0.04,1.0,0.0,0.0
0.00376744,-0.04,1.0,0.0,0.0
0.00376752,-0.04,1.0,0.0,-0.04
0.0037676,-0.08,1.0,0.0,0.0
0.00376768,-0.08,1.0,0.0,-0.04
0.00376776,-0.04,1.0,0.0,-0.04
0.00376784,-0.04,1.0,0.0,-0.04
0.00376792,-0.04,1.0,0.0,0.0
0.003768,-0.04,1.04,-0.04,0.0
0.00376808,-0.04,1.0,-0.04,-0.04
0.00376816,-0.04,1.04,-0.04,0.0
0.00376824,-0.04,1.04,-0.04,-0.04
0.00376832,-0.04,1.0,-0.04,0.0
0.0037684,-0.04,1.0,-0.04,0.0
0.00376848,-0.04,1.0,0.0,0.0
0.00376856,-0.04,1.0,0.0,-0.04
0.00376864,-0.04,1.0,0.0,0.0
0.00376872,-0.04,1.0,0.0,0.0
0.0037688,-0.04,1.0,0.0,0.0
0.00376888,-0.04,1.0,-0.04,0.0
0.00376896,-0.04,1.04,0.0,0.0
0.00376904,-0.04,1.0,0.0,-0.04
0.00376912,-0.08,1.0,0.0,0.0
0.0037692,-0.04,1.0,0.0,0.0
0.00376928,-0.04,1.0,0.0,-0.04
0.00376936,-0.04,1.0,0.0,0.0
0.00376944,-0.04,1.0,-0.04,0.0
0.00376952,-0.04,1.0,0.0,-0.04
0.0037696,-0.04,1.0,0.0,0.0
0.00376968,0.0,1.0,0.0,0.0
0.00376976,-0.04,1.0,-0.04,0.0
0.00376984,-0.04,1.0,0.0,0.0
0.00376992,-0.04,1.0,-0.04,0.0
0.00377,0.0,1.0,-0.04,-0.04
0.00377008,-0.04,1.04,-0.04,0.0
0.00377016,-0.04,1.0,-0.04,0.0
0.00377024,-0.04,1.0,0.0,0.0
0.00377032,0.0,1.0,0.0,0.0
0.0037704,-0.04,1.0,0.0,0.0
0.00377048,-0.04,1.04,-0.04,0.04
0.00377056,-0.04,1.0,0.0,0.0
0.00377064,0.0,1.04,0.0,-0.04
0.00377072,0.0,1.0,0.0,0.0
0.0037708,-0.04,1.0,0.0,-0.04
0.00377088,0.0,1.0,0.0,0.0
0.00377096,-0.04,1.0,0.0,-0.04
0.00377104,-0.04,1.0,-0.04,-0.04
0.00377112,-0.04,1.0,0.0,-0.04
0.0037712,0.0,1.04,0.0,0.0
0.00377128,0.0,1.0,0.0,0.0
0.00377136,-0.04,1.0,0.0,-0.04
0.00377144,0.0,1.04,0.0,-0.04
0.00377152,0.0,1.0,-0.04,0.0
0.0037716,-0.04,1.04,0.0,-0.04
0.00377168,-0.04,1.04,0.0,-0.04
0.00377176,-0.04,1.0,0.0,-0.04
0.00377184,0.0,1.0,0.0,0.0
0.00377192,-0.04,1.0,0.0,0.0
0.003772,0.0,1.0,0.0,0.0
0.00377208,0.0,1.0,0.0,0.0
0.00377216,0.0,1.0,0.0,-0.04
0.00377224,0.0,1.0,0.0,0.0
0.00377232,0.0,1.0,-0.04,0.0
0.0037724,0.0,1.0,0.0,0.0
0.00377248,-0.04,1.04,0.0,0.0
0.00377256,0.0,1.0,-0.04,0.0
0.00377264,0.0,1.0,0.0,0.0
0.00377272,0.0,1.0,-0.04,0.0
0.0037728,0.0,1.0,0.0,0.0
0.00377288,0.0,1.04,-0.04,0.0
0.00377296,0.0,1.0,-0.04,-0.04
0.00377304,0.0,1.0,0.0,-0.04
0.00377312,0.0,1.0,0.0,-0.04
0.0037732,0.0,1.0,0.0,0.0
0.00377328,0.0,1.04,0.0,-0.04
0.00377336,0.0,1.0,0.0,-0.04
0.00377344,0.0,1.0,-0.04,0.0
0.00377352,0.04,1.04,0.0,0.0
0.0037736,0.0,1.0,0.0,-0.04
0.00377368,0.0,1.0,0.0,-0.04
0.00377376,0.0,1.0,0.0,0.0
0.00377384,0.0,1.04,-0.04,0.0
0.00377392,0.0,1.0,0.0,-0.04
0.003774,0.0,1.0,0.0,-0.04
0.00377408,0.0,1.0,0.0,0.0
0.00377416,0.0,1.0,-0.04,-0.04
0.00377424,0.0,1.0,0.0,0.0
0.00377432,0.0,1.0,0.0,-0.04
0.0037744,0.0,1.0,0.0,0.0
0.00377448,0.0,1.0,0.0,0.0
0.00377456,0.0,1.0,0.0,0.0
0.00377464,0.0,1.0,0.0,-0.04
0.00377472,0.0,1.04,0.0,-0.04
0.0037748,0.0,1.0,0.0,0.0
0.00377488,0.0,1.0,0.0,0.0
0.00377496,0.04,1.0,-0.04,0.0
0.00377504,0.0,1.0,0.0,0.0
0.00377512,0.04,1.0,0.0,-0.04
0.0037752,0.04,1.0,0.0,0.0
0.00377528,0.04,1.0,0.0,0.0
0.00377536,0.0,1.0,0.0,0.0
0.00377544,0.04,1.0,0.0,0.0
0.00377552,0.04,1.0,0.0,0.0
0.0037756,0.0,1.0,-0.04,0.0
0.00377568,0.04,1.0,0.0,-0.04
0.00377576,0.0,1.0,-0.04,-0.04
0.00377584,0.04,1.0,0.0,0.0
0.00377592,0.04,1.0,0.0,-0.04
0.003776,0.04,1.0,0.0,0.0
0.00377608,0.04,1.0,0.0,-0.04
0.00377616,0.04,1.0,-0.04,0.0
0.00377624,0.0,1.0,-0.04,0.0
0.00377632,0.04,1.0,-0.04,-0.04
0.0037764,0.04,1.0,0.0,-0.04
0.00377648,0.04,1.0,-0.04,0.0
0.00377656,0.04,1.0,-0.04,0.0
0.00377664,0.04,1.0,0.0,0.0
0.00377672,0.04,1.0,0.0,0.0
0.0037768,0.0,1.0,0.0,0.0
0.00377688,0.0,1.0,0.0,0.0
0.00377696,0.04,1.0,0.0,0.0
0.00377704,0.04,1.0,0.0,0.0
0.00377712,0.04,1.0,0.0,0.0
0.0037772,0.04,1.0,-0.04,0.0
0.00377728,0.04,1.0,0.0,0.0
0.00377736,0.04,1.0,0.0,-0.04
0.00377744,0.04,1.0,-0.04,-0.04
0.00377752,0.04,1.0,0.0,-0.04
0.0037776,0.04,1.0,0.0,0.0
0.00377768,0.0,1.0,0.0,-0.04
0.00377776,0.04,1.0,0.0,0.0
0.00377784,0.04,1.0,0.0,-0.04
0.00377792,0.04,1.0,0.0,-0.04
0.003778,0.04,1.0,-0.04,0.0
0.00377808,0.04,1.0,0.0,0.0
0.00377816,0.08,1.0,-0.04,0.0
0.00377824,0.04,1.0,0.0,0.0
0.00377832,0.04,1.0,0.0,-0.04
0.0037784,0.04,1.0,0.0,0.0
0.00377848,0.04,1.0,0.0,0.0
0.00377856,0.04,1.04,-0.04,-0.04
0.00377864,0.04,1.0,0.0,-0.04
0.00377872,0.04,1.0,0.0,0.0
0.0037788,0.04,1.0,0.0,0.0
0.00377888,0.04,1.0,0.0,-0.04
0.00377896,0.04,1.0,-0.04,0.0
0.00377904,0.04,1.0,-0.04,-0.04
0.00377912,0.04,1.0,0.0,0.0
0.0037792,0.04,1.0,0.0,0.0
0.00377928,0.04,1.0,0.0,0.0
0.00377936,0.04,1.04,-0.04,0.0
0.00377944,0.04,1.0,0.0,-0.04
0.00377952,0.04,1.0,0.0,0.0
0.0037796,0.08,1.0,0.0,0.0
0.00377968,0.08,1.0,-0.04,0.0
0.00377976,0.04,1.0,0.0,0.0
0.00377984,0.04,1.0,0.0,0.0
0.00377992,0.04,1.0,0.0,0.0
0.00378,0.04,1.0,0.0,0.0
0.00378008,0.08,1.0,0.0,0.0
0.00378016,0.04,1.0,0.0,0.0
0.00378024,0.04,1.0,-0.04,-0.04
0.00378032,0.08,1.04,0.0,0.0
0.0037804,0.08,1.0,0.0,0.0
0.00378048,0.08,1.0,0.0,0.0
0.00378056,0.04,1.0,0.0,0.0
0.00378064,0.04,1.0,0.0,0.0
0.00378072,0.08,1.0,0.0,-0.04
0.0037808,0.04,1.0,0.0,0.0
0.00378088,0.08,1.0,-0.04,0.0
0.00378096,0.04,1.0,-0.04,0.0
0.00378104,0.08,1.0,0.0,-0.04
0.00378112,0.08,1.0,0.0,0.0
0.0037812,0.08,1.0,0.0,-0.04
0.00378128,0.04,1.0,0.0,0.0
0.00378136,0.08,1.0,0.0,0.0
0.00378144,0.08,1.0,0.0,0.0
0.00378152,0.08,1.0,0.0,-0.04
0.0037816,0.08,1.0,0.0,-0.04
0.00378168,0.08,1.0,0.0,0.0
0.00378176,0.08,1.0,0.0,0.0
0.00378184,0.04,1.0,0.0,0.0
0.00378192,0.08,1.0,0.0,-0.04
0.003782,0.08,1.0,0.0,-0.04
0.00378208,0.08,1.0,-0.04,-0.04
0.00378216,0.08,1.0,0.0,-0.04
0.00378224,0.08,1.0,0.0,0.0
0.00378232,0.08,1.0,0.0,-0.04
0.0037824,0.08,1.0,0.0,0.0
0.00378248,0.08,1.0,0.0,0.0
0.00378256,0.08,1.0,0.0,0.0
0.00378264,0.08,1.0,0.0,0.0
0.00378272,0.08,1.0,0.0,-0.04
0.0037828,0.08,1.0,0.0,-0.04
0.00378288,0.08,1.0,0.0,-0.04
0.00378296,0.08,1.0,0.0,-0.04
0.00378304,0.08,1.0,0.0,-0.04
0.00378312,0.08,1.0,-0.04,-0.04
0.0037832,0.08,1.04,0.0,0.0
0.00378328,0.08,1.0,0.0,0.0
0.00378336,0.08,1.0,-0.04,-0.04
0.00378344,0.12,1.0,0.0,-0.04
0.00378352,0.12,1.0,0.0,-0.04
0.0037836,0.08,1.0,0.0,-0.04
0.00378368,0.08,1.0,-0.04,-0.04
0.00378376,0.08,1.0,0.0,-0.04
0.00378384,0.08,1.0,0.0,-0.04
0.00378392,0.08,1.0,-0.04,-0.04
0.003784,0.08,1.0,0.0,-0.04
0.00378408,0.08,1.0,0.0,-0.04
0.00378416,0.08,1.0,0.0,0.0
0.00378424,0.08,1.0,0.0,-0.04
0.00378432,0.12,1.0,0.0,-0.04
0.0037844,0.08,1.0,0.0,0.0
0.00378448,0.12,1.0,0.0,0.0
0.00378456,0.12,1.0,-0.04,0.0
0.00378464,0.08,1.0,0.0,0.0
0.00378472,0.08,1.0,0.0,-0.04
0.0037848,0.12,1.0,0.0,-0.04
0.00378488,0.12,1.0,0.0,0.0
0.00378496,0.08,1.0,0.0,0.0
0.00378504,0.08,1.0,0.0,0.0
0.00378512,0.12,1.0,0.0,-0.04
0.0037852,0.12,1.0,0.0,-0.04
0.00378528,0.12,1.0,0.0,-0.04
0.00378536,0.12,1.0,0.0,-0.04
0.00378544,0.12,1.0,-0.04,-0.04
0.00378552,0.12,1.0,0.0,-0.04
0.0037856,0.12,1.0,0.0,-0.04
0.00378568,0.12,1.0,0.0,0.0
0.00378576,0.12,1.0,-0.04,0.0
0.00378584,0.08,1.0,0.0,0.0
0.00378592,0.12,1.04,0.0,0.0
0.003786,0.12,1.0,0.0,0.0
0.00378608,0.12,1.0,0.0,0.0
0.00378616,0.12,1.0,-0.04,0.0
0.00378624,0.12,1.0,0.0,-0.04
0.00378632,0.12,1.0,0.0,-0.04
0.0037864,0.12,1.0,-0.04,0.0
0.00378648,0.12,1.0,-0.04,-0.04
0.00378656,0.12,1.0,0.0,0.0
0.00378664,0.12,1.0,0.0,0.0
0.00378672,0.12,1.0,0.0,0.0
0.0037868,0.12,1.0,0.0,-0.04
0.00378688,0.12,1.04,0.0,0.0
0.00378696,0.12,1.0,0.0,0.0
0.00378704,0.16,1.0,0.0,0.0
0.00378712,0.12,1.0,0.0,-0.04
0.0037872,0.12,1.0,0.0,-0.04
0.00378728,0.12,1.0,0.0,-0.04
0.00378736,0.12,1.0,0.0,0.0
0.00378744,0.12,1.0,0.0,0.0
0.00378752,0.16,1.0,0.0,-0.04
0.0037876,0.12,1.0,0.0,0.0
0.00378768,0.12,1.04,0.0,-0.04
0.00378776,0.12,1.0,0.0,-0.04
0.00378784,0.12,1.0,0.0,0.0
0.00378792,0.12,1.0,0.0,0.0
0.003788,0.12,1.04,0.0,0.0
0.00378808,0.16,1.0,0.0,0.0
0.00378816,0.12,1.0,0.0,0.0
0.00378824,0.12,1.0,0.0,0.0
0.00378832,0.16,1.0,0.0,0.0
0.0037884,0.12,1.0,0.0,0.0
0.00378848,0.16,1.0,0.0,-0.04
0.00378856,0.12,1.04,0.0,0.0
0.00378864,0.12,1.0,0.0,0.0
0.00378872,0.16,1.0,0.0,-0.04
0.0037888,0.16,1.0,0.0,-0.04
0.00378888,0.12,1.0,0.0,-0.04
0.00378896,0.16,1.0,0.0,0.0
0.00378904,0.12,1.0,0.0,0.0
0.00378912,0.16,1.0,0.0,0.0
0.0037892,0.16,1.0,-0.04,0.0
0.00378928,0.16,1.0,0.0,-0.04
0.00378936,0.16,1.0,0.0,0.0
0.00378944,0.16,1.0,0.0,-0.04
0.00378952,0.16,1.0,-0.04,0.0
0.0037896,0.16,1.0,0.0,0.0
0.00378968,0.16,1.0,0.0,0.0
0.00378976,0.16,1.0,0.0,-0.04
0.00378984,0.16,1.0,0.0,0.0
0.00378992,0.16,1.04,0.0,0.0
